cid,cid,cmpdname,predicted_proba,predicted_proba2,min_energy
21068322,21068322,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-4-oxochromene-2-carboxamide",0.5804582057610034,0.5804582057610034,-13.089
21067609,21067609,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-4-phenoxybenzamide",0.5637473683147621,0.5637473683147621,-13.086
21068235,21068235,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1-benzothiophene-2-carboxamide",0.6129017728367908,0.6129017728367908,-13.08
58781317,58781317,"1-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-[(1R,2S)-2-phenylcyclopropyl]urea",0.5577203673504421,0.5577203673504421,-13.072
21067639,21067639,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2,2-diphenylacetamide",0.5777088167024401,0.5777088167024401,-13.07
58781399,58781399,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-[4-(trifluoromethyl)phenyl]urea",0.5637214449679384,0.5637214449679384,-13.069
58781349,58781349,"1-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-[(1R,2S)-2-phenylcyclopropyl]urea",0.59048132924952,0.59048132924952,-13.063
21065579,21065579,"1-Benzhydryl-3-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]urea",0.59650833021384,0.59650833021384,-13.062
10202305,10202305,"N-[5-(1,1-dioxo-1,2-thiazolidin-2-yl)-1H-indazol-3-yl]-2-naphthalen-2-ylacetamide",0.9016393442622951,0.9016393442622951,-13.059
21068304,21068304,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-phenoxybenzamide",0.5804582057610034,0.5804582057610034,-13.058
58781385,58781385,"(1R,2R)-N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenylcyclopropane-1-carboxamide",0.5741138099733929,0.5741138099733929,-13.052
90045957,90045957,"(2R)-N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenylcyclopropane-1-carboxamide",0.5741138099733929,0.5741138099733929,-13.052
71222119,71222119,"N-[(1R,2S)-2-[[(5S)-3-bicyclo[3.1.0]hexanyl]methyl]cyclopropyl]-3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]piperidine-1-carboxamide",0.5060726738535879,0.5060726738535879,-13.038
21067568,21067568,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-phenoxybenzamide",0.5473539256918113,0.5473539256918113,-13.028
21065390,21065390,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(3,4-difluorophenyl)urea",0.5142237222757956,0.5142237222757956,-13.025
6918708,6918708,"1-morpholin-4-yl-3-[4-oxo-3-[4-[2-oxo-2-(4-propan-2-ylpiperazin-1-yl)ethoxy]phenyl]-1H-indeno[1,2-c]pyrazol-5-yl]urea",0.5416315428382732,0.5416315428382732,-13.023
21065757,21065757,"1-(1-Adamantyl)-3-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]urea",0.5290365041944673,0.5290365041944673,-13.021
21066070,21066070,"1-(1,3-Benzodioxol-5-yl)-3-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]urea",0.6129017728367908,0.6129017728367908,-13.018
137466047,137466047,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-4-[(prop-2-enoylamino)methyl]benzamide",0.5448282591725215,0.5448282591725215,-13.012
70843396,70843396,"(1R,2R)-N-[[5-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]cyclohexa-1,5-dien-1-yl]methyl]-2-phenylcyclopropane-1-carboxamide",0.5901945192072425,0.5901945192072425,-12.986
21068257,21068257,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2,4,6-trimethylbenzamide",0.5804582057610034,0.5804582057610034,-12.982
21065391,21065391,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(3,5-difluorophenyl)urea",0.5637473683147621,0.5637473683147621,-12.976
20686800,20686800,"5-Methoxy-6-methyl-4-(methylamino)-25-oxa-1,7,17,21-tetrazaheptacyclo[12.8.2.12,6.07,24.08,13.015,19.020,23]pentacosa-8,10,12,14(24),15(19),20(23),21-heptaen-16-one",0.5491803278688525,0.5491803278688525,-12.973
21068250,21068250,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2,2-diphenylacetamide",0.6108130967716321,0.6108130967716321,-12.968
59772916,59772916,"(2S,3R,4R,6R)-4-[diethoxyphosphorylmethyl(methyl)amino]-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.5246306415705323,0.5246306415705323,-12.966
21067599,21067599,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(trifluoromethyl)benzamide",0.5268621224131228,0.5268621224131228,-12.966
22449250,22449250,"1-[3-[4-(4-methyl-1,4-diazepan-1-yl)phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]-3-morpholin-4-ylurea",0.5416877810633949,0.5416877810633949,-12.96
21065851,21065851,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(2,4,6-trimethylphenyl)urea",0.613245091006905,0.613245091006905,-12.956
21066056,21066056,"3-acetamido-N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]benzamide",0.5473280023449876,0.5473280023449876,-12.956
21067548,21067548,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,2-diphenylacetamide",0.5297895228815069,0.5297895228815069,-12.949
21068244,21068244,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1-phenylcyclopentane-1-carboxamide",0.6460319762528066,0.6460319762528066,-12.946
21068247,21068247,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-(1,3-dioxoisoindol-2-yl)acetamide",0.6747205008429705,0.6747205008429705,-12.944
21065542,21065542,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(3,4-difluorophenyl)urea",0.5473280023449876,0.5473280023449876,-12.942
66656606,66656606,"N-[2-amino-5-(4-fluorophenyl)phenyl]-2-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-4,5-dihydro-1,3-thiazole-5-carboxamide",0.5040983606557377,0.5040983606557377,-12.938
21067629,21067629,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1H-indole-5-carboxamide",0.6129276961836145,0.6129276961836145,-12.937
44611483,44611483,"N-[2-amino-5-(4-fluorophenyl)phenyl]-2-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-1,3-thiazole-5-carboxamide",0.5942622950819673,0.5942622950819673,-12.936
89058070,89058070,"3-bromo-5-(2-chlorophenyl)-N-[[3-[1-(2,3-dihydro-1H-inden-2-yl)ethenylamino]phenyl]methyl]pyrazolo[1,5-a]pyrimidin-7-amine",0.580140810937713,0.580140810937713,-12.935
153643869,153643869,"1-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-[(2E,4E)-6-chloro-4-(trifluoromethyl)hepta-2,4,6-trien-3-yl]urea",0.5293492375835686,0.5293492375835686,-12.935
21067543,21067543,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1H-indole-5-carboxamide",0.580140810937713,0.580140810937713,-12.934
21068240,21068240,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1H-indole-3-carboxamide",0.5958270582200198,0.5958270582200198,-12.933
21068265,21068265,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-cyclopentyl-2-phenylacetamide",0.5804582057610034,0.5804582057610034,-12.93
21068197,21068197,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-oxo-1,2-dihydroindene-1-carboxamide",0.5938490150158423,0.5938490150158423,-12.925
21065537,21065537,"1-[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-[4-(trifluoromethyl)phenyl]urea",0.5801148875908892,0.5801148875908892,-12.922
21065865,21065865,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(3-methylphenyl)urea",0.5804582057610034,0.5804582057610034,-12.92
21067542,21067542,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1H-indole-2-carboxamide",0.6129276961836145,0.6129276961836145,-12.912
70793148,70793148,"1-[3-[4-[(2-methylpyrrolidin-1-yl)methyl]phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]-3-morpholin-4-ylurea",0.5740748262453221,0.5740748262453221,-12.91
10210844,10210844,(E)-3-[4-[[2-[(4-aminocyclohexyl)amino]-9-cyclopentylpurin-6-yl]amino]piperidin-1-yl]-1-phenylprop-2-en-1-one,0.5169864762655393,0.5169864762655393,-12.908
91464969,91464969,3-[4-[[2-[(4-Aminocyclohexyl)amino]-9-cyclopentylpurin-6-yl]amino]piperidin-1-yl]-1-phenylprop-2-en-1-one,0.5169864762655393,0.5169864762655393,-12.908
21067626,21067626,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,3-dihydro-1H-indene-2-carboxamide",0.5473539256918113,0.5473539256918113,-12.905
11577515,11577515,"1-[3-[4-[2-(4-methylpiperazin-1-yl)-2-oxoethoxy]phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]-3-morpholin-4-ylurea",0.558024985461224,0.558024985461224,-12.904
21068219,21068219,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-4-phenoxybenzamide",0.5309345597220367,0.5309345597220367,-12.899
155559734,155559734,"2-N-(4-aminocyclohexyl)-6-N-[4-(5-bromopyridin-2-yl)oxyphenyl]-9-cyclopentylpurine-2,6-diamine",0.5125401360054982,0.5125401360054982,-12.898
21065723,21065723,"2-benzyl-N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]benzamide",0.6129276961836145,0.6129276961836145,-12.883
143160816,143160816,"chloromethyl 1-[[4-[5-(1,4-oxazocan-4-ylcarbamoylamino)-4-oxo-1H-indeno[1,2-c]pyrazol-3-yl]phenyl]methyl]piperidine-4-carboxylate",0.5904120306431513,0.5904120306431513,-12.875
21067681,21067681,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-chlorobenzamide",0.6293211388065654,0.6293211388065654,-12.873
21068330,21068330,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",0.6624254188757575,0.6624254188757575,-12.87
58781237,58781237,"1-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-[(1R,2S)-2-phenylcyclopropyl]urea",0.6236115326655357,0.6236115326655357,-12.866
21065576,21065576,"1-Benzhydryl-3-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]urea",0.5637473683147621,0.5637473683147621,-12.863
21068145,21068145,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1H-indole-3-carboxamide",0.5463034121810532,0.5463034121810532,-12.858
21068149,21068149,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,2-diphenylacetamide",0.5789439274035356,0.5789439274035356,-12.857
21067615,21067615,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",0.5637473683147621,0.5637473683147621,-12.856
21065543,21065543,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(3,5-dichlorophenyl)urea",0.5804582057610034,0.5804582057610034,-12.854
21065721,21065721,"2-benzyl-N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]benzamide",0.5291694239995184,0.5291694239995184,-12.85
21065541,21065541,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(3,4-dichlorophenyl)urea",0.6129017728367908,0.6129017728367908,-12.849
21065801,21065801,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(2-methylphenyl)urea",0.5637473683147621,0.5637473683147621,-12.84
21065527,21065527,"1-[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(3,4-difluorophenyl)urea",0.5637214449679384,0.5637214449679384,-12.836
57825265,57825265,"1-morpholin-4-yl-3-[4-oxo-3-[4-(2-oxo-2-piperidin-1-ylethoxy)phenyl]-1H-indeno[1,2-c]pyrazol-5-yl]urea",0.5387071551319492,0.5387071551319492,-12.829
21068241,21068241,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1H-indole-5-carboxamide",0.6460319762528066,0.6460319762528066,-12.828
11354401,11354401,"1-morpholin-4-yl-3-[4-oxo-3-[4-[(4-pyridin-4-ylpiperazin-1-yl)methyl]phenyl]-1H-indeno[1,2-c]pyrazol-5-yl]urea",0.5576813836223713,0.5576813836223713,-12.821
21065994,21065994,"3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]-N-[(2,4-dichlorophenyl)methyl]piperidine-1-carboxamide",0.5127759813765674,0.5127759813765674,-12.814
21065544,21065544,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(3,5-difluorophenyl)urea",0.5804582057610034,0.5804582057610034,-12.81
22449224,22449224,"1-[3-[4-(4-ethyl-1,4-diazepan-1-yl)phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]-3-morpholin-4-ylurea",0.5089008958174932,0.5089008958174932,-12.798
21067722,21067722,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1-benzofuran-2-carboxamide",0.6129276961836145,0.6129276961836145,-12.797
21065803,21065803,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(4-methylphenyl)urea",0.5593056894889104,0.5593056894889104,-12.796
24890566,24890566,"(1S,3R,8R,11R,12S,15E,18R,19R)-18-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-8-ethyl-1,3,5,7,11,19-hexamethyl-15-[(3-pyrazol-1-ylphenyl)methoxyimino]-9,13,17,20-tetraoxatricyclo[10.5.2.14,7]icosane-6,10-dione",0.5016393442622951,0.5016393442622951,-12.792
70946229,70946229,"2-[3-(3-cyano-5-methylphenoxy)-4-methylphenyl]-N-[4-(1,1-dioxo-1,2-thiazolidin-2-yl)-2-methylphenyl]acetamide",0.525014381280066,0.525014381280066,-12.789
21067627,21067627,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1H-indole-2-carboxamide",0.6457145814295162,0.6457145814295162,-12.787
21067648,21067648,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2,6-dichlorobenzamide",0.5965342535606638,0.5965342535606638,-12.783
44611482,44611482,N-[2-amino-5-(4-fluorophenyl)phenyl]-4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]benzamide,0.8114754098360656,0.8114754098360656,-12.782
21067620,21067620,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1-benzothiophene-2-carboxamide",0.5637473683147621,0.5637473683147621,-12.781
21065526,21065526,"1-[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(3,4-dichlorophenyl)urea",0.6129017728367908,0.6129017728367908,-12.778
71454942,71454942,4-(2-morpholin-4-ylpyridin-4-yl)-N-[3-(trifluoromethyl)phenyl]pyrimidin-2-amine,0.5451852454457627,0.5451852454457627,-12.769
18002150,18002150,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(naphthalen-1-ylmethyl)purine-2,6-diamine",0.5141860994240364,0.5141860994240364,-12.764
135928471,135928471,"2-methoxy-4-{3-[4-(4-methylpiperazin-1-yl)-1H-1,3-benzodiazol-2-yl]-1H-indazol-6-yl}phenol",0.6048162645766688,0.6048162645766688,-12.76
59869577,59869577,"(3R,4R)-3-methoxy-2-methyl-4-(methylamino)-25-oxa-1,7,17-triazaheptacyclo[12.8.2.12,6.07,24.08,13.015,19.020,23]pentacosa-8,10,12,14,19,21,23-heptaen-16-one",0.6229978596796575,0.6229978596796575,-12.754
21067716,21067716,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",0.6129276961836145,0.6129276961836145,-12.747
21066068,21066068,"1-(1,3-Benzodioxol-5-yl)-3-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]urea",0.563404050144648,0.563404050144648,-12.747
70791297,70791297,"1-morpholin-4-yl-3-[4-oxo-3-[4-(piperidin-1-ylmethyl)phenyl]-1H-indeno[1,2-c]pyrazol-5-yl]urea",0.5710942003138765,0.5710942003138765,-12.746
20686801,20686801,"5-Methoxy-6-methyl-4-(methylamino)-25-oxa-1,7,17,21-tetrazaheptacyclo[12.8.2.12,6.07,24.08,13.015,19.020,23]pentacosa-8,10,12,14,19,21,23-heptaen-18-one",0.5167108374462412,0.5167108374462412,-12.743
22896347,22896347,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[(2-methylphenyl)methyl]purine-2,6-diamine",0.5305795420469871,0.5305795420469871,-12.743
21067619,21067619,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1-benzofuran-2-carboxamide",0.580140810937713,0.580140810937713,-12.742
21065531,21065531,"1-[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-[(3-fluorophenyl)methyl]urea",0.5470106075216972,0.5470106075216972,-12.738
21067553,21067553,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,4-difluorobenzenesulfonamide",0.5044416788258519,0.5044416788258519,-12.734
21065399,21065399,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(4-fluorophenyl)urea",0.5470106075216972,0.5470106075216972,-12.732
21065395,21065395,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-[(3-fluorophenyl)methyl]urea",0.5473539256918113,0.5473539256918113,-12.731
58781345,58781345,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-[(2,4-dichlorophenyl)methyl]urea",0.695212304121659,0.695212304121659,-12.728
59511664,59511664,CID 59511664,0.6932836638130767,0.6932836638130767,-12.718
21067713,21067713,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-5-methyl-2-phenyltriazole-4-carboxamide",0.5145670404459097,0.5145670404459097,-12.715
70840849,70840849,"2-(1-bicyclo[3.3.1]nonanyl)-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]acetamide",0.6624254188757575,0.6624254188757575,-12.707
10167987,10167987,1-[4-[[2-[(4-Aminocyclohexyl)amino]-9-cyclopentylpurin-6-yl]amino]piperidin-1-yl]-2-phenylmethoxyethanone,0.5160852950024554,0.5160852950024554,-12.705
21068327,21068327,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-5-methyl-2-phenyltriazole-4-carboxamide",0.5148844352692001,0.5148844352692001,-12.7
11721025,11721025,"1-[3-[4-[2-(4-ethylpiperazin-1-yl)-2-oxoethoxy]phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]-3-morpholin-4-ylurea",0.5088446575923716,0.5088446575923716,-12.694
122550755,122550755,"1-[3-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]azetidin-1-yl]prop-2-en-1-one",0.5541178766588604,0.5541178766588604,-12.692
21068178,21068178,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-(trifluoromethyl)benzamide",0.5142237222757956,0.5142237222757956,-12.684
11203872,11203872,"1-morpholin-4-yl-3-[4-oxo-3-[4-(2-oxo-2-piperazin-1-ylethoxy)phenyl]-1H-indeno[1,2-c]pyrazol-5-yl]urea",0.525294338440444,0.525294338440444,-12.682
21067618,21067618,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1,3-benzodioxole-5-carboxamide",0.580140810937713,0.580140810937713,-12.682
21065800,21065800,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-(3-methylphenyl)urea",0.580140810937713,0.580140810937713,-12.678
21066051,21066051,"3-acetamido-N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]benzamide",0.5473539256918113,0.5473539256918113,-12.677
21067652,21067652,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-cyclopentyl-2-phenylacetamide",0.5145670404459097,0.5145670404459097,-12.674
11226370,11226370,"1-morpholin-4-yl-3-[3-[4-(2-morpholin-4-yl-2-oxoethoxy)phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]urea",0.5580812236863457,0.5580812236863457,-12.671
21067723,21067723,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1-benzothiophene-2-carboxamide",0.5965342535606638,0.5965342535606638,-12.668
11410448,11410448,"1-morpholin-4-yl-3-[4-oxo-3-[4-[(4-pyridin-2-ylpiperazin-1-yl)methyl]phenyl]-1H-indeno[1,2-c]pyrazol-5-yl]urea",0.5248944983764696,0.5248944983764696,-12.668
11284103,11284103,"1-[3-[4-[(4-hydroxypiperidin-1-yl)methyl]phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]-3-morpholin-4-ylurea",0.5248944983764696,0.5248944983764696,-12.666
21068308,21068308,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(trifluoromethyl)benzamide",0.5596490076590244,0.5596490076590244,-12.654
21065546,21065546,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(3-chlorophenyl)urea",0.6460319762528066,0.6460319762528066,-12.65
90045988,90045988,"1-[[4-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(7-ethyl-7-bicyclo[2.2.1]heptanyl)urea",0.580140810937713,0.580140810937713,-12.648
21067545,21067545,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1-phenylcyclopropane-1-carboxamide",0.6129276961836145,0.6129276961836145,-12.647
