,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy
2603,135435008,"N-(6-(4-hydroxyphenyl)-1H-pyrazolo[3,4-b]pyridin-3-yl)cyclopropanecarboxamide",C1CC1C(=O)NC2=NNC3=C2C=CC(=N3)C4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f02286121f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228667ca0>,0,0.510718789407314,-10.183
906,21068129,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]furan-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCCNC(=O)C4=COC=C4)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e0820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228636340>,0,0.5127759813765674,-10.148
905,21068128,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCCNC(=O)C4=CC=CO4)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e07b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286362d0>,0,0.5291694239995184,-10.112
2605,135435012,"N-[5-chloro-6-(4-hydroxyphenyl)-1H-pyrazolo[3,4-b]pyridin-3-yl]cyclopropanecarboxamide",C1CC1C(=O)NC2=NNC3=NC(=C(C=C32)Cl)C4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f02286122d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228667d80>,0,0.5827442672267079,-10.091
2722,143440902,"2-[3-[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]piperidine-1-carboxamide",C1CCN(C(C1)CCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02286163b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866be60>,0,0.502939915802797,-10.02
696,21067516,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]furan-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCNC(=O)C4=COC=C4)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dab20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286306d0>,0,0.5291694239995184,-9.979
2302,89107868,5-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-N-hydroxythiophene-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(S3)C(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x7f0228609460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022865ef10>,0,0.6559706778795759,-9.944
2304,89107888,"2-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-N-hydroxy-1,3-thiazole-5-carboxamide",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=NC=C(S3)C(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x7f0228609540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022865eff0>,0,0.6557682896990457,-9.843
2604,135435011,"N-(5-bromo-6-(4-hydroxyphenyl)-1H-pyrazolo[3,4-b]pyridin-3-yl)cyclopropanecarboxamide",C1CC1C(=O)NC2=NNC3=NC(=C(C=C32)Br)C4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f0228612260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228667d10>,0,0.6613897321176746,-9.84
1302,44555024,N-hydroxy-5-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]thiophene-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(S3)C(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x7f02285eba00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286415b0>,0,0.5616777980165958,-9.832
1975,68975173,6-[[5-Fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]pyridine-3-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=NC=C(C=C3)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285feea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228654a50>,0,0.5741764989344356,-9.81
2836,155524162,"5-amino-N-pyridin-3-yl-3-(4-sulfamoylanilino)-1,2,4-triazole-1-carboxamide",C1=CC(=CN=C1)NC(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f0228619bd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866f680>,0,0.5711188088237268,-9.79
1312,44563120,N-(5-((5-tert-butyloxazol-2-yl)methylthio)thiazol-2-yl)-2-ethylpiperidine-4-carboxamide,CCC1CC(CCN1)C(=O)NC2=NC=C(S2)SCC3=NC=C(O3)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f02285ebe60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228641a10>,0,0.6411007025761125,-9.79
325,11855921,N-cyclopropyl-5-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]pyridine-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CN=C(C=C3)C(=O)NC4CC4,<rdkit.Chem.rdchem.Mol object at 0x7f02285cf060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228624c10>,0,0.6885245901639344,-9.765
321,11855917,5-{[5-Fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)-pyrimidin-2-yl]amino}-N-methylpyridine-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CN=C(C=C3)C(=O)NC,<rdkit.Chem.rdchem.Mol object at 0x7f02285ceea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228624a50>,0,0.9180327868852459,-9.727
2606,135435013,"N-[6-(4-hydroxyphenyl)-5-methyl-1H-pyrazolo[3,4-b]pyridin-3-yl]cyclopropanecarboxamide",CC1=CC2=C(NN=C2NC(=O)C3CC3)N=C1C4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f0228612340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228667df0>,0,0.5663508246037571,-9.665
326,11855922,N-ethyl-5-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]pyridine-2-carboxamide,CCNC(=O)C1=NC=C(C=C1)NC2=NC=C(C(=N2)C3=CN=C(N3C(C)C)C)F,<rdkit.Chem.rdchem.Mol object at 0x7f02285cf0d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228624c80>,0,0.8688524590163934,-9.5
2353,90713254,6-[[[5-Fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]methyl]pyridine-3-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NCC3=NC=C(C=C3)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f022860aea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286609e0>,0,0.5574076339613409,-9.409
878,21067976,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-N-methylpyrazine-2-carboxamide",CN(CCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl)C(=O)C4=NC=CN=C4,<rdkit.Chem.rdchem.Mol object at 0x7f02285dfb50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228635700>,0,0.5032372750778672,-9.32
324,11855920,5-{[5-Fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-yl]amino}pyridine-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CN=C(C=C3)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ceff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228624ba0>,0,0.9016393442622951,-9.23
2368,90922076,6-[[[4-(2-Methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]methyl]pyridine-3-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NCC3=NC=C(C=C3)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f022860b530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228661070>,0,0.5286885245901639,-9.013
911,21068138,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]pyridine-4-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCCNC(=O)C4=CC=NC=C4)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e0a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228636570>,0,0.5127759813765674,-8.782
1996,69221624,5-[2-[4-(2-Methoxyethylsulfamoyl)anilino]pyrimidin-4-yl]-1-propan-2-ylimidazole-2-carboxamide,CC(C)N1C(=CN=C1C(=O)N)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f02285ff840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286553f0>,0,0.5655737704918032,-8.767
